Date,Label,1,2,3,4,5,6,7,8,9,10,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10,top11,top12,top13,top14,top15,top16,top17,top18,top19,top20,top21,top22,top23,top24,top25,top26,top27,top28,top29,top30,top31,top32,top33,top34,top35
2020-04-02,1,-21.900024414062273,13.219970703125,13.6700439453125,-17.2099609375,48.2000732421875,-22.9599609375,26.030029296875,-2.2399902343754547,-62.6900634765625,23.450073242187273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-03,0,17.030029296875,-21.900024414062273,13.219970703125,13.6700439453125,-17.2099609375,48.2000732421875,-22.9599609375,26.030029296875,-2.2399902343754547,-62.6900634765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-06,1,-22.010009765625,17.030029296875,-21.900024414062273,13.219970703125,13.6700439453125,-17.2099609375,48.2000732421875,-22.9599609375,26.030029296875,-2.2399902343754547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-07,0,50.18994140625,-22.010009765625,17.030029296875,-21.900024414062273,13.219970703125,13.6700439453125,-17.2099609375,48.2000732421875,-22.9599609375,26.030029296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-08,1,-34.449951171875,50.18994140625,-22.010009765625,17.030029296875,-21.900024414062273,13.219970703125,13.6700439453125,-17.2099609375,48.2000732421875,-22.9599609375,google makes stadia gaming service free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09,0,3.9000244140625,-34.449951171875,50.18994140625,-22.010009765625,17.030029296875,-21.900024414062273,13.219970703125,13.6700439453125,-17.2099609375,48.2000732421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-13,1,-11.610107421875,3.9000244140625,-34.449951171875,50.18994140625,-22.010009765625,17.030029296875,-21.900024414062273,13.219970703125,13.6700439453125,-17.2099609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-14,1,8.9100341796875,-11.610107421875,3.9000244140625,-34.449951171875,50.18994140625,-22.010009765625,17.030029296875,-21.900024414062273,13.219970703125,13.6700439453125,even google and facebook may face an ad slump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-15,1,25.260009765625,8.9100341796875,-11.610107421875,3.9000244140625,-34.449951171875,50.18994140625,-22.010009765625,17.030029296875,-21.900024414062273,13.219970703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-16,0,10.7900390625,25.260009765625,8.9100341796875,-11.610107421875,3.9000244140625,-34.449951171875,50.18994140625,-22.010009765625,17.030029296875,-21.900024414062273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-17,0,-9.7099609375,10.7900390625,25.260009765625,8.9100341796875,-11.610107421875,3.9000244140625,-34.449951171875,50.18994140625,-22.010009765625,17.030029296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,0,-2.699951171875,-9.7099609375,10.7900390625,25.260009765625,8.9100341796875,-11.610107421875,3.9000244140625,-34.449951171875,50.18994140625,-22.010009765625,australia moves to force google and facebook to compensate media outlets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-21,0,-8.739990234375,-2.699951171875,-9.7099609375,10.7900390625,25.260009765625,8.9100341796875,-11.610107421875,3.9000244140625,-34.449951171875,50.18994140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-22,1,-30.5499267578125,-8.739990234375,-2.699951171875,-9.7099609375,10.7900390625,25.260009765625,8.9100341796875,-11.610107421875,3.9000244140625,-34.449951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-23,1,17.300048828125,-30.5499267578125,-8.739990234375,-2.699951171875,-9.7099609375,10.7900390625,25.260009765625,8.9100341796875,-11.610107421875,3.9000244140625,google will require proof of identity from all advertisers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-24,1,5.4300537109375,17.300048828125,-30.5499267578125,-8.739990234375,-2.699951171875,-9.7099609375,10.7900390625,25.260009765625,8.9100341796875,-11.610107421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-27,0,21.5999755859375,5.4300537109375,17.300048828125,-30.5499267578125,-8.739990234375,-2.699951171875,-9.7099609375,10.7900390625,25.260009765625,8.9100341796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
