Date,Label,1,2,3,4,5,6,7,8,9,10,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10,top11,top12,top13,top14,top15,top16,top17,top18,top19,top20,top21,top22,top23,top24,top25,top26,top27,top28,top29,top30,top31,top32,top33,top34,top35,top36,top37,top38,top39,top40,top41,top42,top43,top44,top45,top46,top47,top48,top49,top50,top51,top52,top53,top54,top55,top56,top57
2020-06-04,0,-0.4300010000000043,0.3500060000000076,0.5199969999999894,-0.18000000000000682,-0.02999899999998945,-1.489998,-0.4799950000000024,-0.7699960000000061,0.09999899999999684,-1.0400010000000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-05,0,-0.6900020000000069,-0.4300010000000043,0.3500060000000076,0.5199969999999894,-0.18000000000000682,-0.02999899999998945,-1.489998,-0.4799950000000024,-0.7699960000000061,0.09999899999999684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-08,1,-1.010002,-0.6900020000000069,-0.4300010000000043,0.3500060000000076,0.5199969999999894,-0.18000000000000682,-0.02999899999998945,-1.489998,-0.4799950000000024,-0.7699960000000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-09,0,1.6599960000000067,-1.010002,-0.6900020000000069,-0.4300010000000043,0.3500060000000076,0.5199969999999894,-0.18000000000000682,-0.02999899999998945,-1.489998,-0.4799950000000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-10,0,-0.25,1.6599960000000067,-1.010002,-0.6900020000000069,-0.4300010000000043,0.3500060000000076,0.5199969999999894,-0.18000000000000682,-0.02999899999998945,-1.489998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-11,0,-0.3999939999999924,-0.25,1.6599960000000067,-1.010002,-0.6900020000000069,-0.4300010000000043,0.3500060000000076,0.5199969999999894,-0.18000000000000682,-0.02999899999998945,walmart says it will no longer lock up african-american beauty products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-12,0,-0.9000020000000006,-0.3999939999999924,-0.25,1.6599960000000067,-1.010002,-0.6900020000000069,-0.4300010000000043,0.3500060000000076,0.5199969999999894,-0.18000000000000682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,0,-2.770004,-0.9000020000000006,-0.3999939999999924,-0.25,1.6599960000000067,-1.010002,-0.6900020000000069,-0.4300010000000043,0.3500060000000076,0.5199969999999894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-16,0,-0.3200000000000074,-2.770004,-0.9000020000000006,-0.3999939999999924,-0.25,1.6599960000000067,-1.010002,-0.6900020000000069,-0.4300010000000043,0.3500060000000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,0,-0.15000100000000316,-0.3200000000000074,-2.770004,-0.9000020000000006,-0.3999939999999924,-0.25,1.6599960000000067,-1.010002,-0.6900020000000069,-0.4300010000000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-18,0,-0.8300019999999932,-0.15000100000000316,-0.3200000000000074,-2.770004,-0.9000020000000006,-0.3999939999999924,-0.25,1.6599960000000067,-1.010002,-0.6900020000000069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,1,-0.5500030000000038,-0.8300019999999932,-0.15000100000000316,-0.3200000000000074,-2.770004,-0.9000020000000006,-0.3999939999999924,-0.25,1.6599960000000067,-1.010002,"the zacks analyst blog highlights: shopify, facebook, walmart, ebay and amazon",why cvs and walgreens should be worried about walmart,"cohen & steers inc. makes new $102,000 investment in walmart inc (nyse:wmt)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-22,1,0.9599989999999963,-0.5500030000000038,-0.8300019999999932,-0.15000100000000316,-0.3200000000000074,-2.770004,-0.9000020000000006,-0.3999939999999924,-0.25,1.6599960000000067,"dow jones rallies as walmart stock is upgraded, american express stock downgraded",cops escort maskless children from central california walmart,"top analyst upgrades and downgrades: amex, biogen, discover, draftkings, ericsson, foot locker, gap, kraft heinz, nikola, walmart, zscaler and more",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-23,0,0.7099990000000105,0.9599989999999963,-0.5500030000000038,-0.8300019999999932,-0.15000100000000316,-0.3200000000000074,-2.770004,-0.9000020000000006,-0.3999939999999924,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-24,0,-1.6800000000000068,0.7099990000000105,0.9599989999999963,-0.5500030000000038,-0.8300019999999932,-0.15000100000000316,-0.3200000000000074,-2.770004,-0.9000020000000006,-0.3999939999999924,krispy kreme rolls out products in new partnership with walmart,guggenheim increases walmart (nyse:wmt) price target to $145.00,"ubs group upgrades walmart (nyse:wmt) to ""buy""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-25,0,-0.43999499999999614,-1.6800000000000068,0.7099990000000105,0.9599989999999963,-0.5500030000000038,-0.8300019999999932,-0.15000100000000316,-0.3200000000000074,-2.770004,-0.9000020000000006,walmart and amazon lead the retail pack by leveraging healthcare,krispy kreme rolls out products in new partnership with walmart,better buy: lululemon vs. walmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-26,0,-0.050003000000003794,-0.43999499999999614,-1.6800000000000068,0.7099990000000105,0.9599989999999963,-0.5500030000000038,-0.8300019999999932,-0.15000100000000316,-0.3200000000000074,-2.770004,amazon dominates e-commerce during the pandemic-but walmart is catching up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-29,1,-1.2799980000000062,-0.050003000000003794,-0.43999499999999614,-1.6800000000000068,0.7099990000000105,0.9599989999999963,-0.5500030000000038,-0.8300019999999932,-0.15000100000000316,-0.3200000000000074,"bagged salads are recalled from aldi, walmart, and other grocers as more than 200 people get sick. here&quot;s why a food poisoning expert refuses to eat prepackaged produce.",walmart inc (nyse:wmt) shares sold by engineers gate manager lp,"the fed bought debt in warren buffett&quot;s berkshire hathaway, coca-cola, walmart, and mcdonald&quot;s in its first spree of corporate bond-buying","us fed invests $428 million in walmart, oil firms, tobacco giant and others",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,1,0.5599979999999931,-1.2799980000000062,-0.050003000000003794,-0.43999499999999614,-1.6800000000000068,0.7099990000000105,0.9599989999999963,-0.5500030000000038,-0.8300019999999932,-0.15000100000000316,"the zacks analyst blog highlights: walmart, target, costco and amazon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-01,1,0.5599980000000073,0.5599979999999931,-1.2799980000000062,-0.050003000000003794,-0.43999499999999614,-1.6800000000000068,0.7099990000000105,0.9599989999999963,-0.5500030000000038,-0.8300019999999932,walmart launches virtual summer camp and drive-in movie theater to help families make the most of summer,"walmart celebrates veterans welcome home commitment; achieves goal of 250,000 veteran associates hired",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-02,0,0.24000500000001068,0.5599980000000073,0.5599979999999931,-1.2799980000000062,-0.050003000000003794,-0.43999499999999614,-1.6800000000000068,0.7099990000000105,0.9599989999999963,-0.5500030000000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-06,0,-0.879997000000003,0.24000500000001068,0.5599980000000073,0.5599979999999931,-1.2799980000000062,-0.050003000000003794,-0.43999499999999614,-1.6800000000000068,0.7099990000000105,0.9599989999999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-07,1,-0.9100040000000007,-0.879997000000003,0.24000500000001068,0.5599980000000073,0.5599979999999931,-1.2799980000000062,-0.050003000000003794,-0.43999499999999614,-1.6800000000000068,0.7099990000000105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-08,0,8.5,-0.9100040000000007,-0.879997000000003,0.24000500000001068,0.5599980000000073,0.5599979999999931,-1.2799980000000062,-0.050003000000003794,-0.43999499999999614,-1.6800000000000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-09,1,-3.559997999999993,8.5,-0.9100040000000007,-0.879997000000003,0.24000500000001068,0.5599980000000073,0.5599979999999931,-1.2799980000000062,-0.050003000000003794,-0.43999499999999614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-10,1,2.139999000000003,-3.559997999999993,8.5,-0.9100040000000007,-0.879997000000003,0.24000500000001068,0.5599980000000073,0.5599979999999931,-1.2799980000000062,-0.050003000000003794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-13,0,1.9399879999999996,2.139999000000003,-3.559997999999993,8.5,-0.9100040000000007,-0.879997000000003,0.24000500000001068,0.5599980000000073,0.5599979999999931,-1.2799980000000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-14,1,-1.8099980000000073,1.9399879999999996,2.139999000000003,-3.559997999999993,8.5,-0.9100040000000007,-0.879997000000003,0.24000500000001068,0.5599980000000073,0.5599979999999931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-15,0,2.729996,-1.8099980000000073,1.9399879999999996,2.139999000000003,-3.559997999999993,8.5,-0.9100040000000007,-0.879997000000003,0.24000500000001068,0.5599980000000073,"walmart, nation’s largest retailer, will require customers to wear masks",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-16,1,-0.27000400000000013,2.729996,-1.8099980000000073,1.9399879999999996,2.139999000000003,-3.559997999999993,8.5,-0.9100040000000007,-0.879997000000003,0.24000500000001068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-17,0,0.1499939999999924,-0.27000400000000013,2.729996,-1.8099980000000073,1.9399879999999996,2.139999000000003,-3.559997999999993,8.5,-0.9100040000000007,-0.879997000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-20,0,-1.6299899999999923,0.1499939999999924,-0.27000400000000013,2.729996,-1.8099980000000073,1.9399879999999996,2.139999000000003,-3.559997999999993,8.5,-0.9100040000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-21,1,-0.49000599999999395,-1.6299899999999923,0.1499939999999924,-0.27000400000000013,2.729996,-1.8099980000000073,1.9399879999999996,2.139999000000003,-3.559997999999993,8.5,mcdonald’s joins walmart and dozens of other chains with mask mandates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-22,1,0.7700040000000001,-0.49000599999999395,-1.6299899999999923,0.1499939999999924,-0.27000400000000013,2.729996,-1.8099980000000073,1.9399879999999996,2.139999000000003,-3.559997999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-23,0,0.08999699999998256,0.7700040000000001,-0.49000599999999395,-1.6299899999999923,0.1499939999999924,-0.27000400000000013,2.729996,-1.8099980000000073,1.9399879999999996,2.139999000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-24,1,-1.3600010000000111,0.08999699999998256,0.7700040000000001,-0.49000599999999395,-1.6299899999999923,0.1499939999999924,-0.27000400000000013,2.729996,-1.8099980000000073,1.9399879999999996,meet the new c.d.c. director: walmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-27,1,0.29000800000000027,-1.3600010000000111,0.08999699999998256,0.7700040000000001,-0.49000599999999395,-1.6299899999999923,0.1499939999999924,-0.27000400000000013,2.729996,-1.8099980000000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-28,1,0.35000599999997917,0.29000800000000027,-1.3600010000000111,0.08999699999998256,0.7700040000000001,-0.49000599999999395,-1.6299899999999923,0.1499939999999924,-0.27000400000000013,2.729996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-29,0,0.25999500000000353,0.35000599999997917,0.29000800000000027,-1.3600010000000111,0.08999699999998256,0.7700040000000001,-0.49000599999999395,-1.6299899999999923,0.1499939999999924,-0.27000400000000013,walmart-backed myntra announces foray into west asia,"outside the box: amazon is clobbering walmart in consumer spending, according to debit-card transactions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-30,1,-0.8699960000000146,0.25999500000000353,0.35000599999997917,0.29000800000000027,-1.3600010000000111,0.08999699999998256,0.7700040000000001,-0.49000599999999395,-1.6299899999999923,0.1499939999999924,"walmart memo points to cutting jobs in ""streamlining""",walmart plans corporate layoffs,impossible foods brings meatless burger to walmart,"impossible foods joins beyond on the shelves of walmart, america&quot;s no. 1 meat seller","walmart to carry impossible foods&quot; plant-based burgers in 2,100 stores","impossible foods wins walmart deal, beyond meat tumbles",walmart&quot;s merger of online and retail stores means layoffs are looming,walmart is eliminating hundreds of corporate jobs,you can now buy the impossible burger at walmart     - cnet,beyond meat shares fall as impossible burger hits walmart,"walmart now sells the impossible burger, which means the plant-based ""meat"" is now in 50 times more grocery stores than it was in march","walmart to sell impossible burgers, a milestone for faux meat","walmart cuts hundreds of corporate roles, report says","want to get products on qvc, hsn or in walmart, target or other major retailers? meet rangeme",walmart iseliminating hundreds of corporate jobs,walmart takes aim at amazon with a new measurement tool for advertisers,amazon&quot;s virus stumbles have been a boon for walmart and target,mkm partners begins coverage on walmart (nyse:wmt),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-31,0,0.6999969999999962,-0.8699960000000146,0.25999500000000353,0.35000599999997917,0.29000800000000027,-1.3600010000000111,0.08999699999998256,0.7700040000000001,-0.49000599999999395,-1.6299899999999923,walmart+ won&quot;t add much,"walmart, costco, cvs and amazon tell shoppers to ""mask up""","can walmart double, and how big is the hydrogen stock bubble?",walmart is eliminating many corporate jobs,walmart (nyse:wmt) now covered by mkm partners,"walmart (nyse:wmt) earning critical media coverage, analysis finds","impossible foods&quot; plant-based burger to debut at 2,100 walmart stores across us",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-03,0,-0.25,0.6999969999999962,-0.8699960000000146,0.25999500000000353,0.35000599999997917,0.29000800000000027,-1.3600010000000111,0.08999699999998256,0.7700040000000001,-0.49000599999999395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-04,1,-0.6100009999999827,-0.25,0.6999969999999962,-0.8699960000000146,0.25999500000000353,0.35000599999997917,0.29000800000000027,-1.3600010000000111,0.08999699999998256,0.7700040000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-05,0,1.9900049999999965,-0.6100009999999827,-0.25,0.6999969999999962,-0.8699960000000146,0.25999500000000353,0.35000599999997917,0.29000800000000027,-1.3600010000000111,0.08999699999998256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-06,1,-0.6399989999999889,1.9900049999999965,-0.6100009999999827,-0.25,0.6999969999999962,-0.8699960000000146,0.25999500000000353,0.35000599999997917,0.29000800000000027,-1.3600010000000111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-07,1,0.22000099999999634,-0.6399989999999889,1.9900049999999965,-0.6100009999999827,-0.25,0.6999969999999962,-0.8699960000000146,0.25999500000000353,0.35000599999997917,0.29000800000000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-10,1,0.3899989999999889,0.22000099999999634,-0.6399989999999889,1.9900049999999965,-0.6100009999999827,-0.25,0.6999969999999962,-0.8699960000000146,0.25999500000000353,0.35000599999997917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-11,0,1.6400000000000148,0.3899989999999889,0.22000099999999634,-0.6399989999999889,1.9900049999999965,-0.6100009999999827,-0.25,0.6999969999999962,-0.8699960000000146,0.25999500000000353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-12,1,-2.3899990000000173,1.6400000000000148,0.3899989999999889,0.22000099999999634,-0.6399989999999889,1.9900049999999965,-0.6100009999999827,-0.25,0.6999969999999962,-0.8699960000000146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-13,1,1.4199979999999925,-2.3899990000000173,1.6400000000000148,0.3899989999999889,0.22000099999999634,-0.6399989999999889,1.9900049999999965,-0.6100009999999827,-0.25,0.6999969999999962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-14,1,0.6399990000000173,1.4199979999999925,-2.3899990000000173,1.6400000000000148,0.3899989999999889,0.22000099999999634,-0.6399989999999889,1.9900049999999965,-0.6100009999999827,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-17,1,0.2600099999999941,0.6399990000000173,1.4199979999999925,-2.3899990000000173,1.6400000000000148,0.3899989999999889,0.22000099999999634,-0.6399989999999889,1.9900049999999965,-0.6100009999999827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-18,0,1.25,0.2600099999999941,0.6399990000000173,1.4199979999999925,-2.3899990000000173,1.6400000000000148,0.3899989999999889,0.22000099999999634,-0.6399989999999889,1.9900049999999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-19,0,-1.4599910000000023,1.25,0.2600099999999941,0.6399990000000173,1.4199979999999925,-2.3899990000000173,1.6400000000000148,0.3899989999999889,0.22000099999999634,-0.6399989999999889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-20,0,-1.8000030000000038,-1.4599910000000023,1.25,0.2600099999999941,0.6399990000000173,1.4199979999999925,-2.3899990000000173,1.6400000000000148,0.3899989999999889,0.22000099999999634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-21,1,-0.6399999999999864,-1.8000030000000038,-1.4599910000000023,1.25,0.2600099999999941,0.6399990000000173,1.4199979999999925,-2.3899990000000173,1.6400000000000148,0.3899989999999889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-24,0,1.0800020000000075,-0.6399999999999864,-1.8000030000000038,-1.4599910000000023,1.25,0.2600099999999941,0.6399990000000173,1.4199979999999925,-2.3899990000000173,1.6400000000000148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-25,0,-0.9199979999999925,1.0800020000000075,-0.6399999999999864,-1.8000030000000038,-1.4599910000000023,1.25,0.2600099999999941,0.6399990000000173,1.4199979999999925,-2.3899990000000173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-26,1,-0.16999799999999254,-0.9199979999999925,1.0800020000000075,-0.6399999999999864,-1.8000030000000038,-1.4599910000000023,1.25,0.2600099999999941,0.6399990000000173,1.4199979999999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-27,1,0.4899900000000059,-0.16999799999999254,-0.9199979999999925,1.0800020000000075,-0.6399999999999864,-1.8000030000000038,-1.4599910000000023,1.25,0.2600099999999941,0.6399990000000173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-28,0,5.550003000000004,0.4899900000000059,-0.16999799999999254,-0.9199979999999925,1.0800020000000075,-0.6399999999999864,-1.8000030000000038,-1.4599910000000023,1.25,0.2600099999999941,why does walmart want tiktok? looking to china may explain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-31,1,-0.6999969999999962,5.550003000000004,0.4899900000000059,-0.16999799999999254,-0.9199979999999925,1.0800020000000075,-0.6399999999999864,-1.8000030000000038,-1.4599910000000023,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-01,1,1.3700100000000077,-0.6999969999999962,5.550003000000004,0.4899900000000059,-0.16999799999999254,-0.9199979999999925,1.0800020000000075,-0.6399999999999864,-1.8000030000000038,-1.4599910000000023,walmart announces membership service in attempt to compete with amazon,"walmart has the &quot;secret sauce&quot; for a profitable online business, former ceo says",walmart launching membership program with unlimited free delivery,walmart takes on amazon prime with new delivery service,why walmart stock jumped today,walmart&quot;s big ambitions to take on amazon,walmart&quot;s stock gets a $24 billion boost after retailer announces subscription service,walmart takes over #7 spot from johnson &amp; johnson,"with walmart+ launching, kroger testing its next move, analysts say",walmart+ a hit on wall street and main street at first blush,tiktok interest shows walmart&quot;s hidden value,tiktok interest shows walmart&#39;s hidden value,"walmart unveils walmart+, its amazon prime competitor that costs $98/year and will launch sept. 15","dow jones rises as walmart unveils walmart+, apple stock price targets raised","walmart&quot;s membership service, a challenge to amazon prime, launches in 2 weeks",why microsoft and walmart would make a great home for tiktok,walmart takes on amazon prime: membership program will deliver from stores,"stocks making the biggest moves midday: zoom video, walmart, penn national gaming, apple & more",walmart launches competitor to amazon prime,walmart launching its answer to amazon prime 15 years later,"walmart stock surges on walmart+ launch, but analyst cites amazon advantages","amazon prime, walmart+, instacart and shipt: the perks, costs and how membership programs compare",walmart takes on amazon prime with upcoming walmart+ launch,walmart rolls out same-day delivery service,walmart to roll out new subscription service called walmart+,"walmart, sams club and the walmart foundation announce relief and recovery efforts to help those affected by hurricane laura",walmart to launch subscription service this month,walmart&quot;s challenger to amazon prime will launch in two weeks,walmart&quot;s challenger to amazon prime will launch sept. 15,"walmart+ launches sept 15, offering same-day delivery, gas discounts and cashierless checkout for $98/yr",walmart to launch its membership program in the u.s. on september 15th,"walmart unveils a $98 membership with access to gas, groceries and free delivery","walmart is launching its subscription service september 15, stepping up competition with amazon prime",walmart+ subscription plan to launch sept. 15,"walmart unveils details of walmart+ membership program, 6 months after confirming it was coming","stock alert: tesla stock gains, zoom soars, walmart rises",murphy usa and walmart extend partnership to membership service,"stocks making the biggest moves in the premarket: zoom video, walmart, tesla, ford & more",walmart plus: everything you need to know about walmart&quot;s amazon prime competitor,"15 years later, walmart launches its answer to amazon prime","walmart takes on amazon prime with cheap subscription service, gas deals",walmart tries to undercut amazon prime with cheaper subscription service,"15 years later, walmart to launch its answer to amazon prime",barclays reaffirms buy rating for walmart (nyse:wmt),walmart&quot;s (wmt) buy rating reaffirmed at barclays,"walmart+ focuses on loyalty, not competition with amazon prime",walmart to launch &quot;ultimate life hack&quot; subscription service this month,walmart to launch &#39;ultimate life hack&#39; subscription service this month,"walmart unveils membership service with free delivery, no lines",walmart launches its answer to amazon prime,walmart&quot;s answer to amazon prime is cheaper and has gas discounts,walmart introduces walmart+,"walmart introduces walmart plus, a new membership program for $98 a year     - cnet","walmart to launch its membership program, walmart+, in mid-september",walmart to offer fuel discounts with rival to amazon prime,"walmart unveils &#39;ultimate life hack,&#39; a $98 membership with access to gas, groceries and free delivery","walmart&quot;s new membership program to launch sept. 15 with same-day delivery, fuel discount"
2020-09-02,0,6.389999000000017,1.3700100000000077,-0.6999969999999962,5.550003000000004,0.4899900000000059,-0.16999799999999254,-0.9199979999999925,1.0800020000000075,-0.6399999999999864,-1.8000030000000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-03,0,-3.570007000000004,6.389999000000017,1.3700100000000077,-0.6999969999999962,5.550003000000004,0.4899900000000059,-0.16999799999999254,-0.9199979999999925,1.0800020000000075,-0.6399999999999864,officer charged in fatal shooting of a black man in a california walmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-04,0,-2.1600039999999865,-3.570007000000004,6.389999000000017,1.3700100000000077,-0.6999969999999962,5.550003000000004,0.4899900000000059,-0.16999799999999254,-0.9199979999999925,1.0800020000000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-08,0,-1.1900019999999927,-2.1600039999999865,-3.570007000000004,6.389999000000017,1.3700100000000077,-0.6999969999999962,5.550003000000004,0.4899900000000059,-0.16999799999999254,-0.9199979999999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-09,0,-2.9600069999999903,-1.1900019999999927,-2.1600039999999865,-3.570007000000004,6.389999000000017,1.3700100000000077,-0.6999969999999962,5.550003000000004,0.4899900000000059,-0.16999799999999254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-10,0,-0.19999700000002463,-2.9600069999999903,-1.1900019999999927,-2.1600039999999865,-3.570007000000004,6.389999000000017,1.3700100000000077,-0.6999969999999962,5.550003000000004,0.4899900000000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-11,0,-3.25,-0.19999700000002463,-2.9600069999999903,-1.1900019999999927,-2.1600039999999865,-3.570007000000004,6.389999000000017,1.3700100000000077,-0.6999969999999962,5.550003000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
