Date,Label,1,2,3,4,5,6,7,8,9,10,top1,top2,top3,top4,top5,top6,top7,top8
2020-05-08,1,[6.62011799999982],[-14.389892000000145],[13.18994100000009],[18.570068999999876],[-7.8900149999999485],[23.780029000000013],[0.020019000000047527],[-54.260009999999966],[-20.119995000000017],[18.14001499999995],,,,,,,,
2020-05-11,1,[5.239990000000034],[6.62011799999982],[-14.389892000000145],[13.18994100000009],[18.570068999999876],[-7.8900149999999485],[23.780029000000013],[0.020019000000047527],[-54.260009999999966],[-20.119995000000017],,,,,,,,
2020-05-12,0,[24.979980999999952],[5.239990000000034],[6.62011799999982],[-14.389892000000145],[13.18994100000009],[18.570068999999876],[-7.8900149999999485],[23.780029000000013],[0.020019000000047527],[-54.260009999999966],,,,,,,,
2020-05-13,0,[-31.380004999999983],[24.979980999999952],[5.239990000000034],[6.62011799999982],[-14.389892000000145],[13.18994100000009],[18.570068999999876],[-7.8900149999999485],[23.780029000000013],[0.020019000000047527],,,,,,,,
2020-05-14,1,[-27.720092999999906],[-31.380004999999983],[24.979980999999952],[5.239990000000034],[6.62011799999982],[-14.389892000000145],[13.18994100000009],[18.570068999999876],[-7.8900149999999485],[23.780029000000013],,,,,,,,
2020-05-15,1,[21.10998500000005],[-27.720092999999906],[-31.380004999999983],[24.979980999999952],[5.239990000000034],[6.62011799999982],[-14.389892000000145],[13.18994100000009],[18.570068999999876],[-7.8900149999999485],,,,,,,,
2020-05-18,1,[23.18994100000009],[21.10998500000005],[-27.720092999999906],[-31.380004999999983],[24.979980999999952],[5.239990000000034],[6.62011799999982],[-14.389892000000145],[13.18994100000009],[18.570068999999876],,,,,,,,
2020-05-19,0,[22.18994100000009],[23.18994100000009],[21.10998500000005],[-27.720092999999906],[-31.380004999999983],[24.979980999999952],[5.239990000000034],[6.62011799999982],[-14.389892000000145],[13.18994100000009],,,,,,,,
2020-05-20,1,[-13.511962999999923],[22.18994100000009],[23.18994100000009],[21.10998500000005],[-27.720092999999906],[-31.380004999999983],[24.979980999999952],[5.239990000000034],[6.62011799999982],[-14.389892000000145],need recommendations? we’ve got google docs for that.,,,,,,,
2020-05-21,0,[17.14001499999995],[-13.511962999999923],[22.18994100000009],[23.18994100000009],[21.10998500000005],[-27.720092999999906],[-31.380004999999983],[24.979980999999952],[5.239990000000034],[6.62011799999982],,,,,,,,
2020-05-22,1,[-5.1999510000000555],[17.14001499999995],[-13.511962999999923],[22.18994100000009],[23.18994100000009],[21.10998500000005],[-27.720092999999906],[-31.380004999999983],[24.979980999999952],[5.239990000000034],why all the shouting about google?,,,,,,,
2020-05-26,0,[],[13.71008299999994],[-5.1999510000000555],[17.14001499999995],[-13.511962999999923],[22.18994100000009],[23.18994100000009],[21.10998500000005],[-27.720092999999906],[-31.380004999999983],,,,,,,,
2020-05-27,1,[-20.25],[],[13.71008299999994],[-5.1999510000000555],[17.14001499999995],[-13.511962999999923],[22.18994100000009],[23.18994100000009],[21.10998500000005],[-27.720092999999906],,,,,,,,
2020-05-28,1,[0.589966000000004],[-20.25],[],[13.71008299999994],[-5.1999510000000555],[17.14001499999995],[-13.511962999999923],[22.18994100000009],[23.18994100000009],[21.10998500000005],,,,,,,,
2020-05-29,1,[19.869995000000017],[0.589966000000004],[-20.25],[],[13.71008299999994],[-5.1999510000000555],[17.14001499999995],[-13.511962999999923],[22.18994100000009],[23.18994100000009],google rescinds offers to thousands of contract workers,,,,,,,
2020-06-01,1,[11.980102999999872],[19.869995000000017],[0.589966000000004],[-20.25],[],[13.71008299999994],[-5.1999510000000555],[17.14001499999995],[-13.511962999999923],[22.18994100000009],,,,,,,,
2020-06-02,1,[13.429931000000124],[11.980102999999872],[19.869995000000017],[0.589966000000004],[-20.25],[],[13.71008299999994],[-5.1999510000000555],[17.14001499999995],[-13.511962999999923],suit claims google’s tracking violates federal wiretap law,,,,,,,
2020-06-03,0,[8.669922000000042],[13.429931000000124],[11.980102999999872],[19.869995000000017],[0.589966000000004],[-20.25],[],[13.71008299999994],[-5.1999510000000555],[17.14001499999995],,,,,,,,
2020-06-04,0,[-1.9200439999999617],[8.669922000000042],[13.429931000000124],[11.980102999999872],[19.869995000000017],[0.589966000000004],[-20.25],[],[13.71008299999994],[-5.1999510000000555],google’s european search menu draws interest of u.s. antitrust investigators,"chinese hackers target email accounts of biden campaign staff, google says",,,,,,
2020-06-05,1,[-18.219970000000103],[-1.9200439999999617],[8.669922000000042],[13.429931000000124],[11.980102999999872],[19.869995000000017],[0.589966000000004],[-20.25],[],[13.71008299999994],,,,,,,,
2020-06-08,1,[25.219970999999987],[-18.219970000000103],[-1.9200439999999617],[8.669922000000042],[13.429931000000124],[11.980102999999872],[19.869995000000017],[0.589966000000004],[-20.25],[],,,,,,,,
2020-06-09,1,[24.270019000000048],[25.219970999999987],[-18.219970000000103],[-1.9200439999999617],[8.669922000000042],[13.429931000000124],[11.980102999999872],[19.869995000000017],[0.589966000000004],[-20.25],,,,,,,,
2020-06-10,1,[10.800048999999944],[24.270019000000048],[25.219970999999987],[-18.219970000000103],[-1.9200439999999617],[8.669922000000042],[13.429931000000124],[11.980102999999872],[19.869995000000017],[0.589966000000004],,,,,,,,
2020-06-11,0,[6.309936999999991],[10.800048999999944],[24.270019000000048],[25.219970999999987],[-18.219970000000103],[-1.9200439999999617],[8.669922000000042],[13.429931000000124],[11.980102999999872],[19.869995000000017],,,,,,,,
2020-06-12,0,[-38.640014000000065],[6.309936999999991],[10.800048999999944],[24.270019000000048],[25.219970999999987],[-18.219970000000103],[-1.9200439999999617],[8.669922000000042],[13.429931000000124],[11.980102999999872],,,,,,,,
2020-06-15,1,[-15.309936000000107],[-38.640014000000065],[6.309936999999991],[10.800048999999944],[24.270019000000048],[25.219970999999987],[-18.219970000000103],[-1.9200439999999617],[8.669922000000042],[13.429931000000124],,,,,,,,
2020-06-16,0,[29.049927000000025],[-15.309936000000107],[-38.640014000000065],[6.309936999999991],[10.800048999999944],[24.270019000000048],[25.219970999999987],[-18.219970000000103],[-1.9200439999999617],[8.669922000000042],,,,,,,,
2020-06-17,1,[-2.5],[29.049927000000025],[-15.309936000000107],[-38.640014000000065],[6.309936999999991],[10.800048999999944],[24.270019000000048],[25.219970999999987],[-18.219970000000103],[-1.9200439999999617],,,,,,,,
2020-06-18,0,[3.959961000000021],[-2.5],[29.049927000000025],[-15.309936000000107],[-38.640014000000065],[6.309936999999991],[10.800048999999944],[24.270019000000048],[25.219970999999987],[-18.219970000000103],,,,,,,,
2020-06-19,0,[-13.200072999999975],[3.959961000000021],[-2.5],[29.049927000000025],[-15.309936000000107],[-38.640014000000065],[6.309936999999991],[10.800048999999944],[24.270019000000048],[25.219970999999987],a former google executive takes aim at his old company with a start-up,,,,,,,
2020-06-22,1,[-12.280029000000013],[-13.200072999999975],[3.959961000000021],[-2.5],[29.049927000000025],[-15.309936000000107],[-38.640014000000065],[6.309936999999991],[10.800048999999944],[24.270019000000048],,,,,,,,
2020-06-23,1,[22.85998500000005],[-12.280029000000013],[-13.200072999999975],[3.959961000000021],[-2.5],[29.049927000000025],[-15.309936000000107],[-38.640014000000065],[6.309936999999991],[10.800048999999944],tiny love stories: “i googled ‘crisis’”,,,,,,,
2020-06-24,0,[8.770019000000048],[22.85998500000005],[-12.280029000000013],[-13.200072999999975],[3.959961000000021],[-2.5],[29.049927000000025],[-15.309936000000107],[-38.640014000000065],[6.309936999999991],google sets limit on how long it will store some data,,,,,,,
2020-06-25,1,[-29.54003899999998],[8.770019000000048],[22.85998500000005],[-12.280029000000013],[-13.200072999999975],[3.959961000000021],[-2.5],[29.049927000000025],[-15.309936000000107],[-38.640014000000065],barr’s interest in google antitrust case keeps it moving swiftly,,,,,,,
2020-06-26,0,[11.429932000000008],[-29.54003899999998],[8.770019000000048],[22.85998500000005],[-12.280029000000013],[-13.200072999999975],[3.959961000000021],[-2.5],[29.049927000000025],[-15.309936000000107],,,,,,,,
2020-06-29,1,[-71.48999099999992],[11.429932000000008],[-29.54003899999998],[8.770019000000048],[22.85998500000005],[-12.280029000000013],[-13.200072999999975],[3.959961000000021],[-2.5],[29.049927000000025],,,,,,,,
2020-06-30,1,[36.78991700000006],[-71.48999099999992],[11.429932000000008],[-29.54003899999998],[8.770019000000048],[22.85998500000005],[-12.280029000000013],[-13.200072999999975],[3.959961000000021],[-2.5],,,,,,,,
2020-07-01,1,[23.17004399999996],[36.78991700000006],[-71.48999099999992],[11.429932000000008],[-29.54003899999998],[8.770019000000048],[22.85998500000005],[-12.280029000000013],[-13.200072999999975],[3.959961000000021],,,,,,,,
2020-07-02,1,[26.94006300000001],[23.17004399999996],[36.78991700000006],[-71.48999099999992],[11.429932000000008],[-29.54003899999998],[8.770019000000048],[22.85998500000005],[-12.280029000000013],[-13.200072999999975],,,,,,,,
2020-07-06,1,[],[17.760009999999966],[26.94006300000001],[23.17004399999996],[36.78991700000006],[-71.48999099999992],[11.429932000000008],[-29.54003899999998],[8.770019000000048],[22.85998500000005],,,,,,,,
2020-07-07,0,[15.639892000000145],[],[17.760009999999966],[26.94006300000001],[23.17004399999996],[36.78991700000006],[-71.48999099999992],[11.429932000000008],[-29.54003899999998],[8.770019000000048],"a bird? a plane? no, it’s a google balloon beaming the internet",,,,,,,
2020-07-08,1,[-4.819946000000073],[15.639892000000145],[],[17.760009999999966],[26.94006300000001],[23.17004399999996],[36.78991700000006],[-71.48999099999992],[11.429932000000008],[-29.54003899999998],,,,,,,,
2020-07-09,1,[1.6800539999999273],[-4.819946000000073],[15.639892000000145],[],[17.760009999999966],[26.94006300000001],[23.17004399999996],[36.78991700000006],[-71.48999099999992],[11.429932000000008],,,,,,,,
2020-07-10,1,[4.540038999999979],[1.6800539999999273],[-4.819946000000073],[15.639892000000145],[],[17.760009999999966],[26.94006300000001],[23.17004399999996],[36.78991700000006],[-71.48999099999992],,,,,,,,
2020-07-13,0,[35.589966000000004],[4.540038999999979],[1.6800539999999273],[-4.819946000000073],[15.639892000000145],[],[17.760009999999966],[26.94006300000001],[23.17004399999996],[36.78991700000006],how may google fight an antitrust case? look at this little-noticed paper,,,,,,,
2020-07-14,1,[-38.660033999999996],[35.589966000000004],[4.540038999999979],[1.6800539999999273],[-4.819946000000073],[15.639892000000145],[],[17.760009999999966],[26.94006300000001],[23.17004399999996],,,,,,,,
2020-07-15,0,[30.269897000000128],[-38.660033999999996],[35.589966000000004],[4.540038999999979],[1.6800539999999273],[-4.819946000000073],[15.639892000000145],[],[17.760009999999966],[26.94006300000001],,,,,,,,
2020-07-16,1,[-9.489990000000034],[30.269897000000128],[-38.660033999999996],[35.589966000000004],[4.540038999999979],[1.6800539999999273],[-4.819946000000073],[15.639892000000145],[],[17.760009999999966],,,,,,,,
2020-07-17,0,[18.0],[-9.489990000000034],[30.269897000000128],[-38.660033999999996],[35.589966000000004],[4.540038999999979],[1.6800539999999273],[-4.819946000000073],[15.639892000000145],[],,,,,,,,
2020-07-20,1,[-6.069946000000073],[18.0],[-9.489990000000034],[30.269897000000128],[-38.660033999999996],[35.589966000000004],[4.540038999999979],[1.6800539999999273],[-4.819946000000073],[15.639892000000145],google promises privacy with virus app but can still collect location data,,,,,,,
2020-07-21,0,[50.45996100000002],[-6.069946000000073],[18.0],[-9.489990000000034],[30.269897000000128],[-38.660033999999996],[35.589966000000004],[4.540038999999979],[1.6800539999999273],[-4.819946000000073],"e.u. deal, u.k. extradition treaty, google: your tuesday briefing",google’s virus-tracing apps can allow it to track some users’ locations.,,,,,,
2020-07-22,1,[-28.569946000000073],[50.45996100000002],[-6.069946000000073],[18.0],[-9.489990000000034],[30.269897000000128],[-38.660033999999996],[35.589966000000004],[4.540038999999979],[1.6800539999999273],,,,,,,,
2020-07-23,0,[7.989990000000034],[-28.569946000000073],[50.45996100000002],[-6.069946000000073],[18.0],[-9.489990000000034],[30.269897000000128],[-38.660033999999996],[35.589966000000004],[4.540038999999979],google takes aim at amazon. again.,,,,,,,
2020-07-24,1,[-51.28991700000006],[7.989990000000034],[-28.569946000000073],[50.45996100000002],[-6.069946000000073],[18.0],[-9.489990000000034],[30.269897000000128],[-38.660033999999996],[35.589966000000004],,,,,,,,
2020-07-27,1,[12.93994100000009],[-51.28991700000006],[7.989990000000034],[-28.569946000000073],[50.45996100000002],[-6.069946000000073],[18.0],[-9.489990000000034],[30.269897000000128],[-38.660033999999996],,,,,,,,
2020-07-28,0,[14.599975000000086],[12.93994100000009],[-51.28991700000006],[7.989990000000034],[-28.569946000000073],[50.45996100000002],[-6.069946000000073],[18.0],[-9.489990000000034],[30.269897000000128],"amazon, apple, facebook and google prepare for their ‘big tobacco moment’",,,,,,,
2020-07-29,1,[-24.840087999999923],[14.599975000000086],[12.93994100000009],[-51.28991700000006],[7.989990000000034],[-28.569946000000073],[50.45996100000002],[-6.069946000000073],[18.0],[-9.489990000000034],,,,,,,,
2020-07-30,1,[15.700073999999859],[-24.840087999999923],[14.599975000000086],[12.93994100000009],[-51.28991700000006],[7.989990000000034],[-28.569946000000073],[50.45996100000002],[-6.069946000000073],[18.0],,,,,,,,
2020-07-31,0,[34.449951000000056],[15.700073999999859],[-24.840087999999923],[14.599975000000086],[12.93994100000009],[-51.28991700000006],[7.989990000000034],[-28.569946000000073],[50.45996100000002],[-6.069946000000073],,,,,,,,
2020-08-03,0,[-22.050048999999944],[34.449951000000056],[15.700073999999859],[-24.840087999999923],[14.599975000000086],[12.93994100000009],[-51.28991700000006],[7.989990000000034],[-28.569946000000073],[50.45996100000002],"google pixel 4a review: at $350, a win for those on a budget",,,,,,,
2020-08-04,0,[-12.190063999999893],[-22.050048999999944],[34.449951000000056],[15.700073999999859],[-24.840087999999923],[14.599975000000086],[12.93994100000009],[-51.28991700000006],[7.989990000000034],[-28.569946000000073],google faces an e.u. investigation into its fitbit acquisition.,google faces european inquiry into fitbit acquisition,,,,,,
2020-08-05,1,[-11.599975000000086],[-12.190063999999893],[-22.050048999999944],[34.449951000000056],[15.700073999999859],[-24.840087999999923],[14.599975000000086],[12.93994100000009],[-51.28991700000006],[7.989990000000034],star technologist who crossed google sentenced to 18 months in prison,,,,,,,
2020-08-06,1,[4.309936000000107],[-11.599975000000086],[-12.190063999999893],[-22.050048999999944],[34.449951000000056],[15.700073999999859],[-24.840087999999923],[14.599975000000086],[12.93994100000009],[-51.28991700000006],,,,,,,,
2020-08-07,0,[28.34997599999997],[4.309936000000107],[-11.599975000000086],[-12.190063999999893],[-22.050048999999944],[34.449951000000056],[15.700073999999859],[-24.840087999999923],[14.599975000000086],[12.93994100000009],,,,,,,,
2020-08-10,1,[-5.510009999999966],[28.34997599999997],[4.309936000000107],[-11.599975000000086],[-12.190063999999893],[-22.050048999999944],[34.449951000000056],[15.700073999999859],[-24.840087999999923],[14.599975000000086],,,,,,,,
2020-08-11,0,[8.919922000000042],[-5.510009999999966],[28.34997599999997],[4.309936000000107],[-11.599975000000086],[-12.190063999999893],[-22.050048999999944],[34.449951000000056],[15.700073999999859],[-24.840087999999923],,,,,,,,
2020-08-12,1,[-12.119995000000017],[8.919922000000042],[-5.510009999999966],[28.34997599999997],[4.309936000000107],[-11.599975000000086],[-12.190063999999893],[-22.050048999999944],[34.449951000000056],[15.700073999999859],"google, facebook and others broaden group to secure u.s. election",,,,,,,
2020-08-13,1,[21.04003899999998],[-12.119995000000017],[8.919922000000042],[-5.510009999999966],[28.34997599999997],[4.309936000000107],[-11.599975000000086],[-12.190063999999893],[-22.050048999999944],[34.449951000000056],fortnite creator sues apple and google after ban from app stores,,,,,,,
2020-08-14,0,[8.109985000000052],[21.04003899999998],[-12.119995000000017],[8.919922000000042],[-5.510009999999966],[28.34997599999997],[4.309936000000107],[-11.599975000000086],[-12.190063999999893],[-22.050048999999944],,,,,,,,
2020-08-17,1,[-7.930053999999927],[8.109985000000052],[21.04003899999998],[-12.119995000000017],[8.919922000000042],[-5.510009999999966],[28.34997599999997],[4.309936000000107],[-11.599975000000086],[-12.190063999999893],,,,,,,,
2020-08-18,1,[3.309936000000107],[-7.930053999999927],[8.109985000000052],[21.04003899999998],[-12.119995000000017],[8.919922000000042],[-5.510009999999966],[28.34997599999997],[4.309936000000107],[-11.599975000000086],,,,,,,,
2020-08-19,0,[32.41992200000004],[3.309936000000107],[-7.930053999999927],[8.109985000000052],[21.04003899999998],[-12.119995000000017],[8.919922000000042],[-5.510009999999966],[28.34997599999997],[4.309936000000107],,,,,,,,
2020-08-20,1,[-5.780029999999897],[32.41992200000004],[3.309936000000107],[-7.930053999999927],[8.109985000000052],[21.04003899999998],[-12.119995000000017],[8.919922000000042],[-5.510009999999966],[28.34997599999997],,,,,,,,
2020-08-21,1,[38.300048999999944],[-5.780029999999897],[32.41992200000004],[3.309936000000107],[-7.930053999999927],[8.109985000000052],[21.04003899999998],[-12.119995000000017],[8.919922000000042],[-5.510009999999966],,,,,,,,
2020-08-24,0,[3.3900149999999485],[38.300048999999944],[-5.780029999999897],[32.41992200000004],[3.309936000000107],[-7.930053999999927],[8.109985000000052],[21.04003899999998],[-12.119995000000017],[8.919922000000042],,,,,,,,
2020-08-25,1,[-5.780029000000013],[3.3900149999999485],[38.300048999999944],[-5.780029999999897],[32.41992200000004],[3.309936000000107],[-7.930053999999927],[8.109985000000052],[21.04003899999998],[-12.119995000000017],"to fight apple and google’s grip, fortnite creator mounts a crusade",,,,,,,
2020-08-26,1,[26.150024999999914],[-5.780029000000013],[3.3900149999999485],[38.300048999999944],[-5.780029999999897],[32.41992200000004],[3.309936000000107],[-7.930053999999927],[8.109985000000052],[21.04003899999998],,,,,,,,
2020-08-27,0,[44.38000499999998],[26.150024999999914],[-5.780029000000013],[3.3900149999999485],[38.300048999999944],[-5.780029999999897],[32.41992200000004],[3.309936000000107],[-7.930053999999927],[8.109985000000052],,,,,,,,
2020-08-28,1,[-19.35009799999989],[44.38000499999998],[26.150024999999914],[-5.780029000000013],[3.3900149999999485],[38.300048999999944],[-5.780029999999897],[32.41992200000004],[3.309936000000107],[-7.930053999999927],,,,,,,,
2020-08-31,0,[10.920043999999962],[-19.35009799999989],[44.38000499999998],[26.150024999999914],[-5.780029000000013],[3.3900149999999485],[38.300048999999944],[-5.780029999999897],[32.41992200000004],[3.309936000000107],,,,,,,,
2020-09-01,1,[-13.709961000000021],[10.920043999999962],[-19.35009799999989],[44.38000499999998],[26.150024999999914],[-5.780029000000013],[3.3900149999999485],[38.300048999999944],[-5.780029999999897],[32.41992200000004],apple and google to make it easier to opt in to virus tracing,,,,,,,
2020-09-02,1,[24.07995600000004],[-13.709961000000021],[10.920043999999962],[-19.35009799999989],[44.38000499999998],[26.150024999999914],[-5.780029000000013],[3.3900149999999485],[38.300048999999944],[-5.780029999999897],apple and google are making it easier to opt in to virus tracing.,,,,,,,
2020-09-03,0,[54.50500499999998],[24.07995600000004],[-13.709961000000021],[10.920043999999962],[-19.35009799999989],[44.38000499999998],[26.150024999999914],[-5.780029000000013],[3.3900149999999485],[38.300048999999944],justice dept. plans to file antitrust charges against google in coming weeks,,,,,,,
2020-09-04,0,[-67.87402300000008],[54.50500499999998],[24.07995600000004],[-13.709961000000021],[10.920043999999962],[-19.35009799999989],[44.38000499999998],[26.150024999999914],[-5.780029000000013],[3.3900149999999485],,,,,,,,
2020-09-08,0,[],[-33.21997099999999],[-67.87402300000008],[54.50500499999998],[24.07995600000004],[-13.709961000000021],[10.920043999999962],[-19.35009799999989],[44.38000499999998],[26.150024999999914],,,,,,,,
2020-09-09,0,[-1.1199950000000172],[],[-33.21997099999999],[-67.87402300000008],[54.50500499999998],[24.07995600000004],[-13.709961000000021],[10.920043999999962],[-19.35009799999989],[44.38000499999998],,,,,,,,
2020-09-10,0,[-0.570067999999992],[-1.1199950000000172],[],[-33.21997099999999],[-67.87402300000008],[54.50500499999998],[24.07995600000004],[-13.709961000000021],[10.920043999999962],[-19.35009799999989],,,,,,,,
2020-09-11,0,[-28.619995000000017],[-0.570067999999992],[-1.1199950000000172],[],[-33.21997099999999],[-67.87402300000008],[54.50500499999998],[24.07995600000004],[-13.709961000000021],[10.920043999999962],,,,,,,,
2020-09-14,0,[-15.280029000000013],[-28.619995000000017],[-0.570067999999992],[-1.1199950000000172],[],[-33.21997099999999],[-67.87402300000008],[54.50500499999998],[24.07995600000004],[-13.709961000000021],,,,,,,,
2020-09-15,1,[-19.72497599999997],[-15.280029000000013],[-28.619995000000017],[-0.570067999999992],[-1.1199950000000172],[],[-33.21997099999999],[-67.87402300000008],[54.50500499999998],[24.07995600000004],the bumbling 1960s data scientists who anticipated facebook and google,,,,,,,
2020-09-16,0,[5.43994100000009],[-19.72497599999997],[-15.280029000000013],[-28.619995000000017],[-0.570067999999992],[-1.1199950000000172],[],[-33.21997099999999],[-67.87402300000008],[54.50500499999998],,,,,,,,
2020-09-17,0,[-34.64001499999995],[5.43994100000009],[-19.72497599999997],[-15.280029000000013],[-28.619995000000017],[-0.570067999999992],[-1.1199950000000172],[],[-33.21997099999999],[-67.87402300000008],,,,,,,,
2020-09-18,0,[-0.4699709999999868],[-34.64001499999995],[5.43994100000009],[-19.72497599999997],[-15.280029000000013],[-28.619995000000017],[-0.570067999999992],[-1.1199950000000172],[],[-33.21997099999999],,,,,,,,
2020-09-21,0,[-38.02001999999993],[-0.4699709999999868],[-34.64001499999995],[5.43994100000009],[-19.72497599999997],[-15.280029000000013],[-28.619995000000017],[-0.570067999999992],[-1.1199950000000172],[],this deal helped turn google into an ad powerhouse. is that a problem?,,,,,,,
2020-09-22,1,[-8.900024999999914],[-38.02001999999993],[-0.4699709999999868],[-34.64001499999995],[5.43994100000009],[-19.72497599999997],[-15.280029000000013],[-28.619995000000017],[-0.570067999999992],[-1.1199950000000172],justice dept. to brief states on google antitrust inquiry,justice dept. case against google is said to focus on search dominance,,,,,,
2020-09-23,0,[15.369995000000017],[-8.900024999999914],[-38.02001999999993],[-0.4699709999999868],[-34.64001499999995],[5.43994100000009],[-19.72497599999997],[-15.280029000000013],[-28.619995000000017],[-0.570067999999992],,,,,,,,
2020-09-24,1,[-43.57006799999999],[15.369995000000017],[-8.900024999999914],[-38.02001999999993],[-0.4699709999999868],[-34.64001499999995],[5.43994100000009],[-19.72497599999997],[-15.280029000000013],[-28.619995000000017],"to fight apple and google, smaller app rivals organize a coalition",what’s the deal with google now?,,,,,,
2020-09-25,1,[17.260009999999966],[-43.57006799999999],[15.369995000000017],[-8.900024999999914],[-38.02001999999993],[-0.4699709999999868],[-34.64001499999995],[5.43994100000009],[-19.72497599999997],[-15.280029000000013],google services go down in some parts of u.s.,,,,,,,
2020-09-28,0,[12.329956000000038],[17.260009999999966],[-43.57006799999999],[15.369995000000017],[-8.900024999999914],[-38.02001999999993],[-0.4699709999999868],[-34.64001499999995],[5.43994100000009],[-19.72497599999997],google demands 30% cut from app developers in its play store,,,,,,,
2020-09-29,0,[-9.68994100000009],[12.329956000000038],[17.260009999999966],[-43.57006799999999],[15.369995000000017],[-8.900024999999914],[-38.02001999999993],[-0.4699709999999868],[-34.64001499999995],[5.43994100000009],,,,,,,,
2020-09-30,1,[-1.0600589999999102],[-9.68994100000009],[12.329956000000038],[17.260009999999966],[-43.57006799999999],[15.369995000000017],[-8.900024999999914],[-38.02001999999993],[-0.4699709999999868],[-34.64001499999995],,,,,,,,
2020-10-01,1,[2.799927000000025],[-1.0600589999999102],[-9.68994100000009],[12.329956000000038],[17.260009999999966],[-43.57006799999999],[15.369995000000017],[-8.900024999999914],[-38.02001999999993],[-0.4699709999999868],google commits $1 billion to license content from news publishers.,,,,,,,
2020-10-02,0,[5.819946000000073],[2.799927000000025],[-1.0600589999999102],[-9.68994100000009],[12.329956000000038],[17.260009999999966],[-43.57006799999999],[15.369995000000017],[-8.900024999999914],[-38.02001999999993],,,,,,,,
2020-10-05,1,[-3.6099850000000515],[5.819946000000073],[2.799927000000025],[-1.0600589999999102],[-9.68994100000009],[12.329956000000038],[17.260009999999966],[-43.57006799999999],[15.369995000000017],[-8.900024999999914],,,,,,,,
2020-10-06,0,[19.81005899999991],[-3.6099850000000515],[5.819946000000073],[2.799927000000025],[-1.0600589999999102],[-9.68994100000009],[12.329956000000038],[17.260009999999966],[-43.57006799999999],[15.369995000000017],"12 accusations in the damning house report on amazon, apple, facebook and google",,,,,,,
2020-10-07,0,[-22.14001499999995],[19.81005899999991],[-3.6099850000000515],[5.819946000000073],[2.799927000000025],[-1.0600589999999102],[-9.68994100000009],[12.329956000000038],[17.260009999999966],[-43.57006799999999],google chromecast review: a streaming device that gets better the more it knows,supreme court hears copyright battle between google and oracle,,,,,,
2020-10-08,1,[-4.0],[-22.14001499999995],[19.81005899999991],[-3.6099850000000515],[5.819946000000073],[2.799927000000025],[-1.0600589999999102],[-9.68994100000009],[12.329956000000038],[17.260009999999966],labor board accuses google contractor of violating union rights,,,,,,,
2020-10-09,1,[20.840087999999923],[-4.0],[-22.14001499999995],[19.81005899999991],[-3.6099850000000515],[5.819946000000073],[2.799927000000025],[-1.0600589999999102],[-9.68994100000009],[12.329956000000038],,,,,,,,
2020-10-12,1,[20.52001999999993],[20.840087999999923],[-4.0],[-22.14001499999995],[19.81005899999991],[-3.6099850000000515],[5.819946000000073],[2.799927000000025],[-1.0600589999999102],[-9.68994100000009],,,,,,,,
2020-10-13,0,[26.15002400000003],[20.52001999999993],[20.840087999999923],[-4.0],[-22.14001499999995],[19.81005899999991],[-3.6099850000000515],[5.819946000000073],[2.799927000000025],[-1.0600589999999102],google employees are free to speak up. except on antitrust.,,,,,,,
2020-10-14,0,[-12.049926000000141],[26.15002400000003],[20.52001999999993],[20.840087999999923],[-4.0],[-22.14001499999995],[19.81005899999991],[-3.6099850000000515],[5.819946000000073],[2.799927000000025],,,,,,,,
2020-10-15,1,[-10.510009999999966],[-12.049926000000141],[26.15002400000003],[20.52001999999993],[20.840087999999923],[-4.0],[-22.14001499999995],[19.81005899999991],[-3.6099850000000515],[5.819946000000073],,,,,,,,
2020-10-16,1,[11.979980999999952],[-10.510009999999966],[-12.049926000000141],[26.15002400000003],[20.52001999999993],[20.840087999999923],[-4.0],[-22.14001499999995],[19.81005899999991],[-3.6099850000000515],,,,,,,,
2020-10-19,0,[7.160033999999996],[11.979980999999952],[-10.510009999999966],[-12.049926000000141],[26.15002400000003],[20.52001999999993],[20.840087999999923],[-4.0],[-22.14001499999995],[19.81005899999991],,,,,,,,
2020-10-20,1,[-45.84997599999997],[7.160033999999996],[11.979980999999952],[-10.510009999999966],[-12.049926000000141],[26.15002400000003],[20.52001999999993],[20.840087999999923],[-4.0],[-22.14001499999995],u.s. accuses google of illegally protecting monopoly,what is happening with the antitrust suit against google?,read the antitrust lawsuit against google,it’s google’s world. we just live in it.,why the government is suing google,"google, early voting, world series: your tuesday evening briefing","the justice dept.’s lawsuit against google: too little, too late",google up against laws that thwarted microsoft (and others since 1890)
2020-10-21,1,[28.880004999999983],[-45.84997599999997],[7.160033999999996],[11.979980999999952],[-10.510009999999966],[-12.049926000000141],[26.15002400000003],[20.52001999999993],[20.840087999999923],[-4.0],google antitrust fight thrusts low-key c.e.o. into the line of fire,a readers’ guide to our coverage of the google antitrust case.,the justice dept. vs. google,what did google do?,five questions about the antitrust case against google.,big tech’s professional opponents strike at google,google has edge in antitrust fight,
2020-10-22,1,[19.980102999999872],[28.880004999999983],[-45.84997599999997],[7.160033999999996],[11.979980999999952],[-10.510009999999966],[-12.049926000000141],[26.15002400000003],[20.52001999999993],[20.840087999999923],"google, you can’t buy your way out of this",top investigator in google case says there ‘was not a rush’ to sue,the case against google,,,,,
2020-10-23,1,[22.279907000000094],[19.980102999999872],[28.880004999999983],[-45.84997599999997],[7.160033999999996],[11.979980999999952],[-10.510009999999966],[-12.049926000000141],[26.15002400000003],[20.52001999999993],"news quiz: russia, google, world series",,,,,,,
