Date,Open,Close,0,1,2,3,4,5,6,7,8,9
2019-07-03,1117.410034,1121.579956,[9.010009999999966],[-0.0500489999999445],[4.5200190000000475],[-7.989990000000034],[-6.6999510000000555],[-26.310058000000026],[-4.08996500000012],[12.640014999999948],[-8.569946000000073],[-3.2700199999999313]
2019-07-05,1117.800049,1131.589966,[],[4.169922000000042],[9.010009999999966],[-0.0500489999999445],[4.5200190000000475],[-7.989990000000034],[-6.6999510000000555],[-26.310058000000026],[-4.08996500000012],[12.640014999999948]
2019-07-08,1125.170044,1116.349976,[13.78991700000006],[],[4.169922000000042],[9.010009999999966],[-0.0500489999999445],[4.5200190000000475],[-7.989990000000034],[-6.6999510000000555],[-26.310058000000026],[-4.08996500000012]
2019-07-09,1111.800049,1124.829956,[-8.820067999999992],[13.78991700000006],[],[4.169922000000042],[9.010009999999966],[-0.0500489999999445],[4.5200190000000475],[-7.989990000000034],[-6.6999510000000555],[-26.310058000000026]
2019-07-10,1131.219971,1140.47998,[13.029907000000094],[-8.820067999999992],[13.78991700000006],[],[4.169922000000042],[9.010009999999966],[-0.0500489999999445],[4.5200190000000475],[-7.989990000000034],[-6.6999510000000555]
2019-07-11,1143.25,1144.209961,[9.260009000000082],[13.029907000000094],[-8.820067999999992],[13.78991700000006],[],[4.169922000000042],[9.010009999999966],[-0.0500489999999445],[4.5200190000000475],[-7.989990000000034]
2019-07-12,1143.98999,1144.900024,[0.9599610000000212],[9.260009000000082],[13.029907000000094],[-8.820067999999992],[13.78991700000006],[],[4.169922000000042],[9.010009999999966],[-0.0500489999999445],[4.5200190000000475]
2019-07-15,1146.859985,1150.339966,[0.910033999999996],[0.9599610000000212],[9.260009000000082],[13.029907000000094],[-8.820067999999992],[13.78991700000006],[],[4.169922000000042],[9.010009999999966],[-0.0500489999999445]
2019-07-16,1146.0,1153.579956,[3.4799809999999525],[0.910033999999996],[0.9599610000000212],[9.260009000000082],[13.029907000000094],[-8.820067999999992],[13.78991700000006],[],[4.169922000000042],[9.010009999999966]
2019-07-17,1150.969971,1146.349976,[7.579956000000038],[3.4799809999999525],[0.910033999999996],[0.9599610000000212],[9.260009000000082],[13.029907000000094],[-8.820067999999992],[13.78991700000006],[],[4.169922000000042]
2019-07-18,1141.73999,1146.329956,[-4.619995000000017],[7.579956000000038],[3.4799809999999525],[0.910033999999996],[0.9599610000000212],[9.260009000000082],[13.029907000000094],[-8.820067999999992],[13.78991700000006],[]
2019-07-19,1148.189941,1130.099976,[4.589966000000004],[-4.619995000000017],[7.579956000000038],[3.4799809999999525],[0.910033999999996],[0.9599610000000212],[9.260009000000082],[13.029907000000094],[-8.820067999999992],[13.78991700000006]
2019-07-22,1133.449951,1138.069946,[-18.08996500000012],[4.589966000000004],[-4.619995000000017],[7.579956000000038],[3.4799809999999525],[0.910033999999996],[0.9599610000000212],[9.260009000000082],[13.029907000000094],[-8.820067999999992]
2019-07-23,1144.0,1146.209961,[4.619995000000017],[-18.08996500000012],[4.589966000000004],[-4.619995000000017],[7.579956000000038],[3.4799809999999525],[0.910033999999996],[0.9599610000000212],[9.260009000000082],[13.029907000000094]
2019-07-24,1131.900024,1137.810059,[2.209961000000021],[4.619995000000017],[-18.08996500000012],[4.589966000000004],[-4.619995000000017],[7.579956000000038],[3.4799809999999525],[0.910033999999996],[0.9599610000000212],[9.260009000000082]
2019-07-25,1137.819946,1132.119995,[5.91003499999988],[2.209961000000021],[4.619995000000017],[-18.08996500000012],[4.589966000000004],[-4.619995000000017],[7.579956000000038],[3.4799809999999525],[0.910033999999996],[0.9599610000000212]
2019-07-26,1224.040039,1250.410034,[-5.6999510000000555],[5.91003499999988],[2.209961000000021],[4.619995000000017],[-18.08996500000012],[4.589966000000004],[-4.619995000000017],[7.579956000000038],[3.4799809999999525],[0.910033999999996]
2019-07-29,1241.050049,1239.410034,[26.369995000000017],[-5.6999510000000555],[5.91003499999988],[2.209961000000021],[4.619995000000017],[-18.08996500000012],[4.589966000000004],[-4.619995000000017],[7.579956000000038],[3.4799809999999525]
2019-07-30,1225.410034,1225.140015,[-1.6400149999999485],[26.369995000000017],[-5.6999510000000555],[5.91003499999988],[2.209961000000021],[4.619995000000017],[-18.08996500000012],[4.589966000000004],[-4.619995000000017],[7.579956000000038]
2019-07-31,1223.0,1216.680054,[-0.2700190000000475],[-1.6400149999999485],[26.369995000000017],[-5.6999510000000555],[5.91003499999988],[2.209961000000021],[4.619995000000017],[-18.08996500000012],[4.589966000000004],[-4.619995000000017]
2019-08-01,1214.030029,1209.01001,[-6.319946000000073],[-0.2700190000000475],[-1.6400149999999485],[26.369995000000017],[-5.6999510000000555],[5.91003499999988],[2.209961000000021],[4.619995000000017],[-18.08996500000012],[4.589966000000004]
2019-08-02,1200.73999,1193.98999,[-5.0200190000000475],[-6.319946000000073],[-0.2700190000000475],[-1.6400149999999485],[26.369995000000017],[-5.6999510000000555],[5.91003499999988],[2.209961000000021],[4.619995000000017],[-18.08996500000012]
2019-08-05,1170.040039,1152.319946,[-6.75],[-5.0200190000000475],[-6.319946000000073],[-0.2700190000000475],[-1.6400149999999485],[26.369995000000017],[-5.6999510000000555],[5.91003499999988],[2.209961000000021],[4.619995000000017]
2019-08-06,1163.310059,1169.949951,[-17.720092999999906],[-6.75],[-5.0200190000000475],[-6.319946000000073],[-0.2700190000000475],[-1.6400149999999485],[26.369995000000017],[-5.6999510000000555],[5.91003499999988],[2.209961000000021]
2019-08-07,1156.0,1173.98999,[6.639892000000145],[-17.720092999999906],[-6.75],[-5.0200190000000475],[-6.319946000000073],[-0.2700190000000475],[-1.6400149999999485],[26.369995000000017],[-5.6999510000000555],[5.91003499999988]
2019-08-08,1182.829956,1204.800049,[17.989990000000034],[6.639892000000145],[-17.720092999999906],[-6.75],[-5.0200190000000475],[-6.319946000000073],[-0.2700190000000475],[-1.6400149999999485],[26.369995000000017],[-5.6999510000000555]
2019-08-09,1197.98999,1188.01001,[21.970092999999906],[17.989990000000034],[6.639892000000145],[-17.720092999999906],[-6.75],[-5.0200190000000475],[-6.319946000000073],[-0.2700190000000475],[-1.6400149999999485],[26.369995000000017]
2019-08-12,1179.209961,1174.709961,[-9.979980000000069],[21.970092999999906],[17.989990000000034],[6.639892000000145],[-17.720092999999906],[-6.75],[-5.0200190000000475],[-6.319946000000073],[-0.2700190000000475],[-1.6400149999999485]
2019-08-13,1171.459961,1197.27002,[-4.5],[-9.979980000000069],[21.970092999999906],[17.989990000000034],[6.639892000000145],[-17.720092999999906],[-6.75],[-5.0200190000000475],[-6.319946000000073],[-0.2700190000000475]
2019-08-14,1176.310059,1164.290039,[25.81005899999991],[-4.5],[-9.979980000000069],[21.970092999999906],[17.989990000000034],[6.639892000000145],[-17.720092999999906],[-6.75],[-5.0200190000000475],[-6.319946000000073]
2019-08-15,1163.5,1167.26001,[-12.020019999999931],[25.81005899999991],[-4.5],[-9.979980000000069],[21.970092999999906],[17.989990000000034],[6.639892000000145],[-17.720092999999906],[-6.75],[-5.0200190000000475]
2019-08-16,1179.550049,1177.599976,[3.7600099999999657],[-12.020019999999931],[25.81005899999991],[-4.5],[-9.979980000000069],[21.970092999999906],[17.989990000000034],[6.639892000000145],[-17.720092999999906],[-6.75]
2019-08-19,1190.089966,1198.449951,[-1.9500729999999749],[3.7600099999999657],[-12.020019999999931],[25.81005899999991],[-4.5],[-9.979980000000069],[21.970092999999906],[17.989990000000034],[6.639892000000145],[-17.720092999999906]
2019-08-20,1195.25,1182.689941,[8.359985000000052],[-1.9500729999999749],[3.7600099999999657],[-12.020019999999931],[25.81005899999991],[-4.5],[-9.979980000000069],[21.970092999999906],[17.989990000000034],[6.639892000000145]
2019-08-21,1193.150024,1191.25,[-12.56005899999991],[8.359985000000052],[-1.9500729999999749],[3.7600099999999657],[-12.020019999999931],[25.81005899999991],[-4.5],[-9.979980000000069],[21.970092999999906],[17.989990000000034]
2019-08-22,1194.069946,1189.530029,[-1.9000240000000304],[-12.56005899999991],[8.359985000000052],[-1.9500729999999749],[3.7600099999999657],[-12.020019999999931],[25.81005899999991],[-4.5],[-9.979980000000069],[21.970092999999906]
2019-08-23,1181.98999,1151.290039,[-4.5399170000000595],[-1.9000240000000304],[-12.56005899999991],[8.359985000000052],[-1.9500729999999749],[3.7600099999999657],[-12.020019999999931],[25.81005899999991],[-4.5],[-9.979980000000069]
2019-08-26,1157.26001,1168.890015,[-30.699951000000056],[-4.5399170000000595],[-1.9000240000000304],[-12.56005899999991],[8.359985000000052],[-1.9500729999999749],[3.7600099999999657],[-12.020019999999931],[25.81005899999991],[-4.5]
2019-08-27,1180.530029,1167.839966,[11.630004999999983],[-30.699951000000056],[-4.5399170000000595],[-1.9000240000000304],[-12.56005899999991],[8.359985000000052],[-1.9500729999999749],[3.7600099999999657],[-12.020019999999931],[25.81005899999991]
2019-08-28,1161.709961,1171.02002,[-12.69006300000001],[11.630004999999983],[-30.699951000000056],[-4.5399170000000595],[-1.9000240000000304],[-12.56005899999991],[8.359985000000052],[-1.9500729999999749],[3.7600099999999657],[-12.020019999999931]
2019-08-29,1181.119995,1192.849976,[9.31005899999991],[-12.69006300000001],[11.630004999999983],[-30.699951000000056],[-4.5399170000000595],[-1.9000240000000304],[-12.56005899999991],[8.359985000000052],[-1.9500729999999749],[3.7600099999999657]
2019-08-30,1198.5,1188.099976,[11.729980999999952],[9.31005899999991],[-12.69006300000001],[11.630004999999983],[-30.699951000000056],[-4.5399170000000595],[-1.9000240000000304],[-12.56005899999991],[8.359985000000052],[-1.9500729999999749]
2019-09-03,1177.030029,1168.390015,[],[-10.40002400000003],[11.729980999999952],[9.31005899999991],[-12.69006300000001],[11.630004999999983],[-30.699951000000056],[-4.5399170000000595],[-1.9000240000000304],[-12.56005899999991]
2019-09-04,1176.709961,1181.410034,[-8.640014000000065],[],[-10.40002400000003],[11.729980999999952],[9.31005899999991],[-12.69006300000001],[11.630004999999983],[-30.699951000000056],[-4.5399170000000595],[-1.9000240000000304]
2019-09-05,1191.530029,1211.380005,[4.700072999999975],[-8.640014000000065],[],[-10.40002400000003],[11.729980999999952],[9.31005899999991],[-12.69006300000001],[11.630004999999983],[-30.699951000000056],[-4.5399170000000595]
2019-09-06,1208.130005,1204.930054,[19.84997599999997],[4.700072999999975],[-8.640014000000065],[],[-10.40002400000003],[11.729980999999952],[9.31005899999991],[-12.69006300000001],[11.630004999999983],[-30.699951000000056]
2019-09-09,1204.0,1204.410034,[-3.1999510000000555],[19.84997599999997],[4.700072999999975],[-8.640014000000065],[],[-10.40002400000003],[11.729980999999952],[9.31005899999991],[-12.69006300000001],[11.630004999999983]
2019-09-10,1195.150024,1206.0,[0.410033999999996],[-3.1999510000000555],[19.84997599999997],[4.700072999999975],[-8.640014000000065],[],[-10.40002400000003],[11.729980999999952],[9.31005899999991],[-12.69006300000001]
2019-09-11,1203.410034,1220.170044,[10.84997599999997],[0.410033999999996],[-3.1999510000000555],[19.84997599999997],[4.700072999999975],[-8.640014000000065],[],[-10.40002400000003],[11.729980999999952],[9.31005899999991]
2019-09-12,1224.300049,1234.25,[16.760009999999966],[10.84997599999997],[0.410033999999996],[-3.1999510000000555],[19.84997599999997],[4.700072999999975],[-8.640014000000065],[],[-10.40002400000003],[11.729980999999952]
2019-09-13,1231.349976,1239.560059,[9.949951000000056],[16.760009999999966],[10.84997599999997],[0.410033999999996],[-3.1999510000000555],[19.84997599999997],[4.700072999999975],[-8.640014000000065],[],[-10.40002400000003]
2019-09-16,1229.52002,1231.300049,[8.21008299999994],[9.949951000000056],[16.760009999999966],[10.84997599999997],[0.410033999999996],[-3.1999510000000555],[19.84997599999997],[4.700072999999975],[-8.640014000000065],[]
2019-09-17,1230.400024,1229.150024,[1.7800290000000132],[8.21008299999994],[9.949951000000056],[16.760009999999966],[10.84997599999997],[0.410033999999996],[-3.1999510000000555],[19.84997599999997],[4.700072999999975],[-8.640014000000065]
2019-09-18,1227.51001,1232.410034,[-1.25],[1.7800290000000132],[8.21008299999994],[9.949951000000056],[16.760009999999966],[10.84997599999997],[0.410033999999996],[-3.1999510000000555],[19.84997599999997],[4.700072999999975]
2019-09-19,1232.060059,1238.709961,[4.90002400000003],[-1.25],[1.7800290000000132],[8.21008299999994],[9.949951000000056],[16.760009999999966],[10.84997599999997],[0.410033999999996],[-3.1999510000000555],[19.84997599999997]
2019-09-20,1233.119995,1229.930054,[6.649902000000111],[4.90002400000003],[-1.25],[1.7800290000000132],[8.21008299999994],[9.949951000000056],[16.760009999999966],[10.84997599999997],[0.410033999999996],[-3.1999510000000555]
2019-09-23,1226.0,1234.030029,[-3.18994100000009],[6.649902000000111],[4.90002400000003],[-1.25],[1.7800290000000132],[8.21008299999994],[9.949951000000056],[16.760009999999966],[10.84997599999997],[0.410033999999996]
2019-09-24,1240.0,1218.76001,[8.030029000000013],[-3.18994100000009],[6.649902000000111],[4.90002400000003],[-1.25],[1.7800290000000132],[8.21008299999994],[9.949951000000056],[16.760009999999966],[10.84997599999997]
2019-09-25,1215.819946,1246.52002,[-21.239990000000034],[8.030029000000013],[-3.18994100000009],[6.649902000000111],[4.90002400000003],[-1.25],[1.7800290000000132],[8.21008299999994],[9.949951000000056],[16.760009999999966]
2019-09-26,1241.959961,1241.390015,[30.70007399999986],[-21.239990000000034],[8.030029000000013],[-3.18994100000009],[6.649902000000111],[4.90002400000003],[-1.25],[1.7800290000000132],[8.21008299999994],[9.949951000000056]
2019-09-27,1243.01001,1225.089966,[-0.5699460000000727],[30.70007399999986],[-21.239990000000034],[8.030029000000013],[-3.18994100000009],[6.649902000000111],[4.90002400000003],[-1.25],[1.7800290000000132],[8.21008299999994]
2019-09-30,1220.969971,1219.0,[-17.92004399999996],[-0.5699460000000727],[30.70007399999986],[-21.239990000000034],[8.030029000000013],[-3.18994100000009],[6.649902000000111],[4.90002400000003],[-1.25],[1.7800290000000132]
2019-10-01,1219.0,1205.099976,[-1.9699709999999868],[-17.92004399999996],[-0.5699460000000727],[30.70007399999986],[-21.239990000000034],[8.030029000000013],[-3.18994100000009],[6.649902000000111],[4.90002400000003],[-1.25]
2019-10-02,1196.97998,1176.630005,[-13.90002400000003],[-1.9699709999999868],[-17.92004399999996],[-0.5699460000000727],[30.70007399999986],[-21.239990000000034],[8.030029000000013],[-3.18994100000009],[6.649902000000111],[4.90002400000003]
2019-10-03,1180.0,1187.829956,[-20.349975000000086],[-13.90002400000003],[-1.9699709999999868],[-17.92004399999996],[-0.5699460000000727],[30.70007399999986],[-21.239990000000034],[8.030029000000013],[-3.18994100000009],[6.649902000000111]
2019-10-04,1191.890015,1209.0,[7.829956000000038],[-20.349975000000086],[-13.90002400000003],[-1.9699709999999868],[-17.92004399999996],[-0.5699460000000727],[30.70007399999986],[-21.239990000000034],[8.030029000000013],[-3.18994100000009]
2019-10-07,1204.400024,1207.680054,[17.10998500000005],[7.829956000000038],[-20.349975000000086],[-13.90002400000003],[-1.9699709999999868],[-17.92004399999996],[-0.5699460000000727],[30.70007399999986],[-21.239990000000034],[8.030029000000013]
2019-10-08,1197.589966,1189.130005,[3.280029999999897],[17.10998500000005],[7.829956000000038],[-20.349975000000086],[-13.90002400000003],[-1.9699709999999868],[-17.92004399999996],[-0.5699460000000727],[30.70007399999986],[-21.239990000000034]
2019-10-09,1199.349976,1202.310059,[-8.459961000000021],[3.280029999999897],[17.10998500000005],[7.829956000000038],[-20.349975000000086],[-13.90002400000003],[-1.9699709999999868],[-17.92004399999996],[-0.5699460000000727],[30.70007399999986]
2019-10-10,1198.579956,1208.670044,[2.9600829999999405],[-8.459961000000021],[3.280029999999897],[17.10998500000005],[7.829956000000038],[-20.349975000000086],[-13.90002400000003],[-1.9699709999999868],[-17.92004399999996],[-0.5699460000000727]
2019-10-11,1222.209961,1215.449951,[10.090087999999923],[2.9600829999999405],[-8.459961000000021],[3.280029999999897],[17.10998500000005],[7.829956000000038],[-20.349975000000086],[-13.90002400000003],[-1.9699709999999868],[-17.92004399999996]
2019-10-14,1212.339966,1217.140015,[-6.760009999999966],[10.090087999999923],[2.9600829999999405],[-8.459961000000021],[3.280029999999897],[17.10998500000005],[7.829956000000038],[-20.349975000000086],[-13.90002400000003],[-1.9699709999999868]
2019-10-15,1220.400024,1243.01001,[4.8000489999999445],[-6.760009999999966],[10.090087999999923],[2.9600829999999405],[-8.459961000000021],[3.280029999999897],[17.10998500000005],[7.829956000000038],[-20.349975000000086],[-13.90002400000003]
2019-10-16,1241.170044,1243.640015,[22.609985999999935],[4.8000489999999445],[-6.760009999999966],[10.090087999999923],[2.9600829999999405],[-8.459961000000021],[3.280029999999897],[17.10998500000005],[7.829956000000038],[-20.349975000000086]
2019-10-17,1250.930054,1253.069946,[2.469970999999987],[22.609985999999935],[4.8000489999999445],[-6.760009999999966],[10.090087999999923],[2.9600829999999405],[-8.459961000000021],[3.280029999999897],[17.10998500000005],[7.829956000000038]
2019-10-18,1253.459961,1245.48999,[2.1398920000001453],[2.469970999999987],[22.609985999999935],[4.8000489999999445],[-6.760009999999966],[10.090087999999923],[2.9600829999999405],[-8.459961000000021],[3.280029999999897],[17.10998500000005]
2019-10-21,1252.26001,1246.150024,[-7.969970999999987],[2.1398920000001453],[2.469970999999987],[22.609985999999935],[4.8000489999999445],[-6.760009999999966],[10.090087999999923],[2.9600829999999405],[-8.459961000000021],[3.280029999999897]
2019-10-22,1247.849976,1242.800049,[-6.109985999999935],[-7.969970999999987],[2.1398920000001453],[2.469970999999987],[22.609985999999935],[4.8000489999999445],[-6.760009999999966],[10.090087999999923],[2.9600829999999405],[-8.459961000000021]
2019-10-23,1242.359985,1259.130005,[-5.049927000000025],[-6.109985999999935],[-7.969970999999987],[2.1398920000001453],[2.469970999999987],[22.609985999999935],[4.8000489999999445],[-6.760009999999966],[10.090087999999923],[2.9600829999999405]
2019-10-24,1260.900024,1260.98999,[16.77001999999993],[-5.049927000000025],[-6.109985999999935],[-7.969970999999987],[2.1398920000001453],[2.469970999999987],[22.609985999999935],[4.8000489999999445],[-6.760009999999966],[10.090087999999923]
2019-10-25,1251.030029,1265.130005,[0.08996600000000399],[16.77001999999993],[-5.049927000000025],[-6.109985999999935],[-7.969970999999987],[2.1398920000001453],[2.469970999999987],[22.609985999999935],[4.8000489999999445],[-6.760009999999966]
2019-10-28,1275.449951,1290.0,[14.09997599999997],[0.08996600000000399],[16.77001999999993],[-5.049927000000025],[-6.109985999999935],[-7.969970999999987],[2.1398920000001453],[2.469970999999987],[22.609985999999935],[4.8000489999999445]
2019-10-29,1276.22998,1262.619995,[14.550048999999944],[14.09997599999997],[0.08996600000000399],[16.77001999999993],[-5.049927000000025],[-6.109985999999935],[-7.969970999999987],[2.1398920000001453],[2.469970999999987],[22.609985999999935]
2019-10-30,1252.969971,1261.290039,[-13.609985000000052],[14.550048999999944],[14.09997599999997],[0.08996600000000399],[16.77001999999993],[-5.049927000000025],[-6.109985999999935],[-7.969970999999987],[2.1398920000001453],[2.469970999999987]
2019-10-31,1261.280029,1260.109985,[8.320067999999992],[-13.609985000000052],[14.550048999999944],[14.09997599999997],[0.08996600000000399],[16.77001999999993],[-5.049927000000025],[-6.109985999999935],[-7.969970999999987],[2.1398920000001453]
2019-11-01,1265.0,1273.73999,[-1.1700439999999617],[8.320067999999992],[-13.609985000000052],[14.550048999999944],[14.09997599999997],[0.08996600000000399],[16.77001999999993],[-5.049927000000025],[-6.109985999999935],[-7.969970999999987]
2019-11-04,1276.449951,1291.369995,[8.739990000000034],[-1.1700439999999617],[8.320067999999992],[-13.609985000000052],[14.550048999999944],[14.09997599999997],[0.08996600000000399],[16.77001999999993],[-5.049927000000025],[-6.109985999999935]
2019-11-05,1292.890015,1292.030029,[14.920043999999962],[8.739990000000034],[-1.1700439999999617],[8.320067999999992],[-13.609985000000052],[14.550048999999944],[14.09997599999997],[0.08996600000000399],[16.77001999999993],[-5.049927000000025]
2019-11-06,1289.459961,1291.800049,[-0.8599859999999353],[14.920043999999962],[8.739990000000034],[-1.1700439999999617],[8.320067999999992],[-13.609985000000052],[14.550048999999944],[14.09997599999997],[0.08996600000000399],[16.77001999999993]
2019-11-07,1294.280029,1308.859985,[2.3400879999999233],[-0.8599859999999353],[14.920043999999962],[8.739990000000034],[-1.1700439999999617],[8.320067999999992],[-13.609985000000052],[14.550048999999944],[14.09997599999997],[0.08996600000000399]
2019-11-08,1305.280029,1311.369995,[14.579956000000038],[2.3400879999999233],[-0.8599859999999353],[14.920043999999962],[8.739990000000034],[-1.1700439999999617],[8.320067999999992],[-13.609985000000052],[14.550048999999944],[14.09997599999997]
2019-11-11,1303.180054,1299.189941,[6.089966000000004],[14.579956000000038],[2.3400879999999233],[-0.8599859999999353],[14.920043999999962],[8.739990000000034],[-1.1700439999999617],[8.320067999999992],[-13.609985000000052],[14.550048999999944]
2019-11-12,1300.0,1298.800049,[-3.9901129999998375],[6.089966000000004],[14.579956000000038],[2.3400879999999233],[-0.8599859999999353],[14.920043999999962],[8.739990000000034],[-1.1700439999999617],[8.320067999999992],[-13.609985000000052]
2019-11-13,1294.069946,1298.0,[-1.1999510000000555],[-3.9901129999998375],[6.089966000000004],[14.579956000000038],[2.3400879999999233],[-0.8599859999999353],[14.920043999999962],[8.739990000000034],[-1.1700439999999617],[8.320067999999992]
2019-11-14,1297.5,1311.459961,[3.9300539999999273],[-1.1999510000000555],[-3.9901129999998375],[6.089966000000004],[14.579956000000038],[2.3400879999999233],[-0.8599859999999353],[14.920043999999962],[8.739990000000034],[-1.1700439999999617]
2019-11-15,1318.939941,1334.869995,[13.959961000000021],[3.9300539999999273],[-1.1999510000000555],[-3.9901129999998375],[6.089966000000004],[14.579956000000038],[2.3400879999999233],[-0.8599859999999353],[14.920043999999962],[8.739990000000034]
2019-11-18,1332.219971,1320.699951,[15.930053999999927],[13.959961000000021],[3.9300539999999273],[-1.1999510000000555],[-3.9901129999998375],[6.089966000000004],[14.579956000000038],[2.3400879999999233],[-0.8599859999999353],[14.920043999999962]
2019-11-19,1327.699951,1315.459961,[-11.520019999999931],[15.930053999999927],[13.959961000000021],[3.9300539999999273],[-1.1999510000000555],[-3.9901129999998375],[6.089966000000004],[14.579956000000038],[2.3400879999999233],[-0.8599859999999353]
2019-11-20,1311.73999,1303.050049,[-12.239990000000034],[-11.520019999999931],[15.930053999999927],[13.959961000000021],[3.9300539999999273],[-1.1999510000000555],[-3.9901129999998375],[6.089966000000004],[14.579956000000038],[2.3400879999999233]
2019-11-21,1301.47998,1301.349976,[-8.68994100000009],[-12.239990000000034],[-11.520019999999931],[15.930053999999927],[13.959961000000021],[3.9300539999999273],[-1.1999510000000555],[-3.9901129999998375],[6.089966000000004],[14.579956000000038]
2019-11-22,1305.619995,1295.339966,[-0.13000400000009904],[-8.68994100000009],[-12.239990000000034],[-11.520019999999931],[15.930053999999927],[13.959961000000021],[3.9300539999999273],[-1.1999510000000555],[-3.9901129999998375],[6.089966000000004]
2019-11-25,1299.180054,1306.689941,[-10.280029000000013],[-0.13000400000009904],[-8.68994100000009],[-12.239990000000034],[-11.520019999999931],[15.930053999999927],[13.959961000000021],[3.9300539999999273],[-1.1999510000000555],[-3.9901129999998375]
2019-11-26,1309.859985,1313.550049,[7.5098870000001625],[-10.280029000000013],[-0.13000400000009904],[-8.68994100000009],[-12.239990000000034],[-11.520019999999931],[15.930053999999927],[13.959961000000021],[3.9300539999999273],[-1.1999510000000555]
2019-11-27,1315.0,1312.98999,[3.690063999999893],[7.5098870000001625],[-10.280029000000013],[-0.13000400000009904],[-8.68994100000009],[-12.239990000000034],[-11.520019999999931],[15.930053999999927],[13.959961000000021],[3.9300539999999273]
2019-11-29,1307.119995,1304.959961,[],[-2.0100099999999657],[3.690063999999893],[7.5098870000001625],[-10.280029000000013],[-0.13000400000009904],[-8.68994100000009],[-12.239990000000034],[-11.520019999999931],[15.930053999999927]
2019-12-02,1301.0,1289.920044,[-2.160033999999996],[],[-2.0100099999999657],[3.690063999999893],[7.5098870000001625],[-10.280029000000013],[-0.13000400000009904],[-8.68994100000009],[-12.239990000000034],[-11.520019999999931]
2019-12-03,1279.569946,1295.280029,[-11.079956000000038],[-2.160033999999996],[],[-2.0100099999999657],[3.690063999999893],[7.5098870000001625],[-10.280029000000013],[-0.13000400000009904],[-8.68994100000009],[-12.239990000000034]
2019-12-04,1307.01001,1320.540039,[15.71008299999994],[-11.079956000000038],[-2.160033999999996],[],[-2.0100099999999657],[3.690063999999893],[7.5098870000001625],[-10.280029000000013],[-0.13000400000009904],[-8.68994100000009]
2019-12-05,1328.0,1328.130005,[13.530029000000013],[15.71008299999994],[-11.079956000000038],[-2.160033999999996],[],[-2.0100099999999657],[3.690063999999893],[7.5098870000001625],[-10.280029000000013],[-0.13000400000009904]
2019-12-06,1333.439941,1340.619995,[0.13000499999998283],[13.530029000000013],[15.71008299999994],[-11.079956000000038],[-2.160033999999996],[],[-2.0100099999999657],[3.690063999999893],[7.5098870000001625],[-10.280029000000013]
2019-12-09,1338.040039,1343.560059,[7.180053999999927],[0.13000499999998283],[13.530029000000013],[15.71008299999994],[-11.079956000000038],[-2.160033999999996],[],[-2.0100099999999657],[3.690063999999893],[7.5098870000001625]
2019-12-10,1341.5,1344.660034,[5.520019999999931],[7.180053999999927],[0.13000499999998283],[13.530029000000013],[15.71008299999994],[-11.079956000000038],[-2.160033999999996],[],[-2.0100099999999657],[3.690063999999893]
2019-12-11,1350.839966,1345.02002,[3.160033999999996],[5.520019999999931],[7.180053999999927],[0.13000499999998283],[13.530029000000013],[15.71008299999994],[-11.079956000000038],[-2.160033999999996],[],[-2.0100099999999657]
2019-12-12,1345.939941,1350.27002,[-5.819946000000073],[3.160033999999996],[5.520019999999931],[7.180053999999927],[0.13000499999998283],[13.530029000000013],[15.71008299999994],[-11.079956000000038],[-2.160033999999996],[]
2019-12-13,1347.949951,1347.829956,[4.3300789999998415],[-5.819946000000073],[3.160033999999996],[5.520019999999931],[7.180053999999927],[0.13000499999998283],[13.530029000000013],[15.71008299999994],[-11.079956000000038],[-2.160033999999996]
2019-12-16,1356.5,1361.170044,[-0.11999500000001717],[4.3300789999998415],[-5.819946000000073],[3.160033999999996],[5.520019999999931],[7.180053999999927],[0.13000499999998283],[13.530029000000013],[15.71008299999994],[-11.079956000000038]
2019-12-17,1362.890015,1355.119995,[4.670043999999962],[-0.11999500000001717],[4.3300789999998415],[-5.819946000000073],[3.160033999999996],[5.520019999999931],[7.180053999999927],[0.13000499999998283],[13.530029000000013],[15.71008299999994]
2019-12-18,1356.599976,1352.619995,[-7.770019999999931],[4.670043999999962],[-0.11999500000001717],[4.3300789999998415],[-5.819946000000073],[3.160033999999996],[5.520019999999931],[7.180053999999927],[0.13000499999998283],[13.530029000000013]
2019-12-19,1351.819946,1356.040039,[-3.9799809999999525],[-7.770019999999931],[4.670043999999962],[-0.11999500000001717],[4.3300789999998415],[-5.819946000000073],[3.160033999999996],[5.520019999999931],[7.180053999999927],[0.13000499999998283]
2019-12-20,1363.349976,1349.589966,[4.220092999999906],[-3.9799809999999525],[-7.770019999999931],[4.670043999999962],[-0.11999500000001717],[4.3300789999998415],[-5.819946000000073],[3.160033999999996],[5.520019999999931],[7.180053999999927]
2019-12-23,1355.869995,1348.839966,[-13.760009999999966],[4.220092999999906],[-3.9799809999999525],[-7.770019999999931],[4.670043999999962],[-0.11999500000001717],[4.3300789999998415],[-5.819946000000073],[3.160033999999996],[5.520019999999931]
2019-12-24,1348.5,1343.560059,[-7.030029000000013],[-13.760009999999966],[4.220092999999906],[-3.9799809999999525],[-7.770019999999931],[4.670043999999962],[-0.11999500000001717],[4.3300789999998415],[-5.819946000000073],[3.160033999999996]
